resp_id,agency,year,name,id_rssd,assets
0000782306,2,2022,BROOKLINE BANK,782306,5583769
0000785473,2,2022,FIRST SAVINGS BANK,785473,1758936
0000795968,2,2022,BANK OF HAWAII,795968,22754563
0000802866,2,2022,SILICON VALLEY BANK,802866,208581000
0000828651,2,2022,ANB BANK,828651,3561478
0000852544,2,2022,SOUTHERN BANCORP BANK,852544,2053972
0000853112,2,2022,HEARTLAND BANK,853112,1464528
0000853952,2,2022,THE CENTRAL TRUST BANK,853952,20248406
0000858528,2,2022,THE BANK OF MARION,858528,524867
0000859002,2,2022,EASTHAMPTON SAVINGS BANK,859002,1689101
0000871769,2,2022,FARMER & MERCHANTS BANK OF LON,871769,11438260
0000874845,2,2022,LAKE CITY BANK,874845,6541677
0000876634,2,2022,CAPITAL CITY BANK,876634,4253359
0000884303,2,2022,CHEMUNG CANAL TRUST COMPANY,884303,2413407
0000914648,2,2022,BANKFIRST FINANCIAL SERVICES,914648,1818788
0000928618,2,2022,AMERISERV FINANCIAL,928618,1319327
0000940311,2,2022,BANCO POPULAR DE PUERTO RICO,940311,64205000
0000945053,2,2022,RCB BANK,945053,4129644
0000978118,2,2022,FIRST CITIZENS COMMUNITY BANK,978118,2140937
0000991340,2,2022,1ST SOURCE BANK,991340,8096004
0001007846,2,2022,FIRST MIDWEST BANK,1007846,21629046
0001187001,2,2022,INTERBANK,1187001,4139800
0001216826,2,2022,SILVERGATE BANK,1216826,16004847
0001445943,2,2022,WHITAKER BANK INC,1445943,2063401
0001447639,2,2022,WESTSTAR BANK,1447639,2607974
0001864197,2,2022,OAK VALLEY COMMUNITY BANK,1864197,1964554
0001893049,2,2022,"CHARLES SCHWAB PREMIER BANK, S",1893049,39183000
0002142155,2,2022,QUAD CITY BANK AND TRUST COMPA,2142155,2144667
0002182786,2,2022,GOLDMAN SACHS BANK USA,2182786,434075000
0002193616,2,2022,RAYMOND JAMES BANK,2193616,38107223
0002209553,2,2022,HERITAGE BANK OF COMMERCE,2209553,5496724
0002353595,2,2022,FIRST COMMUNITY BANK,2353595,3183928
0002354985,2,2022,CUSTOMERS BANK,2354985,19555791
0002385514,2,2022,THE FIRST BANK,2385514,6066913
0002434113,2,2022,BANK RHODE ISLAND,2434113,3188881
0002562164,2,2022,COASTAL COMMUNITY BANK,2562164,2632697
0002580243,2,2022,AMERICAN BANK,2580243,848173
0002652092,2,2022,EAGLEBANK,2652092,11799111
0002705895,2,2022,METROPOLITAN COMMERCIAL BANK,2705895,7114693
0002736291,2,2022,POPULAR BANK,2736291,10398890
0002736451,2,2022,"NEW PEOPLES BANK, INC.",2736451,794409
0003029589,2,2022,CEDAR RAPIDS BANK AND TRUST CO,3029589,2023177
0003076220,2,2022,STIFEL BANK,3076220,4843069
0003076248,2,2022,STIFEL BANK & TRUST,3076248,18959414
0003138146,2,2022,WESTERN ALLIANCE BANK,3138146,55997292
0003150447,2,2022,"CHARLES SCHWAB BANK, SSB",3150447,420502000
0003221468,2,2022,VERITEX COMMUNITY BANK,3221468,9754099
0003248849,2,2022,MAINSTREET BANK,3248849,1647008
0003281510,2,2022,UNITED BUSINESS BANK,3281510,2329894
0003284070,2,2022,ALLY BANK,3284070,172820000
0003325759,2,2022,PRIMIS,3325759,3402518
0003374412,2,2022,OAKSTAR BANK,3374412,1855749
0003419416,2,2022,JOHN MARSHALL BANK,3419416,2147194
0003532641,2,2022,SMARTBANK,3532641,4606198
0003614976,2,2022,FVCBANK,3614976,2198015
0003630323,2,2022,"THIRD COAST BANK, SSB",3630323,2497555
0003664588,2,2022,FIELDPOINT PRIVATE BANK & TRUS,3664588,1417674
0003715444,2,2022,CAPSTAR BANK,3715444,3129211
0003816510,2,2022,PROFESSIONAL BANK,3816510,2662830
0004210227,2,2022,NBH BANK,4210227,7187889
0000000110,3,2022,BANK OZK,107244,26530430
0000000172,3,2022,UNITED BANK,37435,2281919
0000000253,3,2022,LUANA SAVINGS BANK,674849,1965700
0000000258,3,2022,STOCK YARDS BANK & TRUST COMPA,317342,6639234
0000000609,3,2022,TOMPKINS COMMUNITY BANK,433608,2453893
0000000622,3,2022,AMALGAMATED BANK,661308,7040204
0000000698,3,2022,WAYNE BANK,59316,2069453
0000000803,3,2022,"WESBANCO BANK, INC.",645625,16878802
0000000903,3,2022,AMALGAMATED BANK OF CHICAGO,397531,1641796
0000000953,3,2022,BANKERS TRUST COMPANY,811046,6001858
0000000958,3,2022,UNITED BANK OF IOWA,738040,2102938
0000001143,3,2022,BANK OF BLUE VALLEY,680354,1442242
0000001265,3,2022,CASHMERE VALLEY BANK,574976,2224302
0000001281,3,2022,WASHINGTON TRUST BANK,58971,11078690
0000001331,3,2022,FARMERS & MERCHANTS BANK OF CE,808260,5179291
0000001536,3,2022,BANK OF STOCKTON,479268,4778669
0000001617,3,2022,THE BANK OF MISSOURI,330855,2818411
0000001711,3,2022,CITIZENS BANK,63733,1479073
0000001768,3,2022,MECHANICS BANK,936462,19422861
0000002240,3,2022,FIRST AMERICAN BANK,771458,1550725
0000002315,3,2022,ARMSTRONG BANK,470452,2490527
0000002711,3,2022,TRADITIONAL BANK,786210,2250887
0000003076,3,2022,INDEPENDENT BANK,122854,18728746
0000003256,3,2022,"HORIZON BANK, SSB",703552,2346206
0000003440,3,2022,FIRST NORTHERN BANK OF DIXON,783161,1899087
0000003514,3,2022,BANK OF THE WEST,804963,104790698
0000003657,3,2022,FIRST AMERICAN BANK,850036,6111597
0000003973,3,2022,FIRST BANK & TRUST,77851,4059403
0000004009,3,2022,"BANKWEST, INC.",540551,1502665
0000004239,3,2022,FIRST UNITED B&TC,509950,12464313
0000004360,3,2022,HORIZON BANK,130541,7338072
0000004365,3,2022,FIRST MERCHANTS BANK,17147,15432095
0000004533,3,2022,CITIZENS BANK & TRUST COMPANY,381343,976495
0000004705,3,2022,SECURITY BANK OF KANSAS CITY,1009354,3659182
0000004789,3,2022,EMPRISE BANK,65858,2361582
0000004857,3,2022,FIRST UNITED BANK & TRUST,61122,1706545
0000005598,3,2022,TROY BANK AND TRUST,134437,1393405
0000005602,3,2022,UNION STATE BANK,467733,279688
0000005649,3,2022,DISCOVER BANK,30810,108342526
0000005854,3,2022,SOUTH CENTRAL BANK INC,473042,1591396
0000005874,3,2022,CALVIN B TAYLOR BANKING CO OF,39327,903080
0000005903,3,2022,BANKPLUS,121642,5187184
0000005956,3,2022,PEOPLES BANK,220527,1623625
0000005969,3,2022,THE F&M STATE BANK,214414,2608177
0000006158,3,2022,PEOPLES BANK,455972,2815737
0000006161,3,2022,KITSAP BANK,584377,1696539
0000007404,3,2022,FIRST KEYSTONE COMMUNITY BANK,790918,1317494
0000007468,3,2022,FIRST COMMONWEALTH BANK,42420,9521721
0000007472,3,2022,FNCB BANK,239613,1657985
0000007506,3,2022,ACNB BANK,5210,2772684
0000007514,3,2022,PEOPLES SECURITY BANK AND TRUS,278818,3366863
0000007714,3,2022,QNB BANK,852713,1660256
0000007799,3,2022,CITIZENS & NORTHERN BANK,895710,2311213
0000007848,3,2022,COMMUNITY BANK,371924,1423613
0000008056,3,2022,MERCHANTS BANK OF INDIANA,963945,10994199
0000008152,3,2022,CAMBRIDGE TRUST COMPANY,736206,4891222
0000008405,3,2022,FARMERS AND MERCHANTS TRUST CO,289515,1773423
0000008426,3,2022,1ST SUMMIT BANK,526519,1303961
0000008468,3,2022,EXCHANGE BANK,507068,3535836
0000008660,3,2022,COMMERCIAL BANK & TRUST COMPAN,467658,1157694
0000008663,3,2022,FIRSTBANK,436159,12582271
0000008811,3,2022,HEBRON SAVINGS BANK,780722,822820
0000008879,3,2022,COMMUNITY BANK OF MISSISSIPPI,460033,4444664
0000009123,3,2022,WESTERN STATE BANK,233554,1703317
0000009204,3,2022,CENTRAL BANK,622774,2032710
0000009423,3,2022,CHOICE FINANCIAL GROUP,826956,3167797
0000009712,3,2022,ROCKLAND TRUST COMPANY,613008,20420694
0000009846,3,2022,TRUIST BANK,852320,528514000
0000009889,3,2022,MID PENN BANK,786612,4687600
0000009978,3,2022,FIRST STATE BANK OF UVALDE,273662,2035137
0000010248,3,2022,FIRST INTERNATIONAL BANK & TRU,236153,4710410
0000010363,3,2022,CITIZENS & FARMERS BANK,928421,2238851
0000010619,3,2022,HAWTHORN BANK,508346,1823981
0000010634,3,2022,PINNACLE BANK,913856,7852003
0000010678,3,2022,THE MUNCY BANK AND TRUST CO,141211,593847
0000011063,3,2022,FIRST CITIZENS BANK AND TRUST,491224,58215736
0000011112,3,2022,SOMERSET TRUST COMPANY,212522,1866665
0000011113,3,2022,HAMLIN BANK AND TRUST COMPANY,291611,462841
0000011124,3,2022,S&T BANK,936426,9478352
0000011507,3,2022,THE FIDELITY BANK,584920,3564427
0000011578,3,2022,BURKE & HERBERT BK & TR CO,933621,3621743
0000011580,3,2022,THE BANK OF SOUTHSIDE VIRGINIA,610128,686331
0000011666,3,2022,D. L. EVANS BANK,543262,2935865
0000011729,3,2022,CIBM BANK,340742,737465
0000011813,3,2022,CADENCE BANK,606046,47665560
0000011868,3,2022,THE FIDELITY DEPOSIT & DISCOUN,1007819,2420900
0000011971,3,2022,BAR HARBOR BANK & TRUST,522605,3706587
0000012010,3,2022,PROVIDENT BANK,204004,13775421
0000012013,3,2022,UNION COUNTY SAVINGS BANK,373601,1911983
0000012054,3,2022,EMIGRANT BANK,137915,5842175
0000012383,3,2022,CARROLLTON BANK,1001648,3095714
0000012437,3,2022,RENASANT BANK,749242,16793269
0000012441,3,2022,HANCOCK WHITNEY BANK,463735,36519724
0000012517,3,2022,BANK FIVE NINE,806846,1553593
0000012769,3,2022,FIRST UNITED BANK,578255,2006835
0000012854,3,2022,CENTIER BANK,783648,6193839
0000013023,3,2022,WISCONSIN BANK & TRUST,463342,1224689
0000013063,3,2022,KENNEBUNK SAVINGS,247908,1825648
0000013397,3,2022,BANK OF UTICA,254317,1525372
0000013421,3,2022,UNION BANK AND TRUST COMPANY,450856,6586972
0000013876,3,2022,CNB BANK,399517,5307549
0000013879,3,2022,"PEOPLESBANK, A CODORUS VALLEY",556815,2414844
0000014028,3,2022,FIRST GUARANTY BANK,422433,2874343
0000014065,3,2022,PINNACLE BANK,366238,2008896
0000014140,3,2022,NORTHFIELD SAVINGS BANK,520003,1401871
0000014207,3,2022,LINCOLN SAVINGS BANK,589943,1479040
0000014333,3,2022,COMMERCIAL BANK & TRUST OF PA,945026,471698
0000014382,3,2022,FIDELITY BANK & TRUST,939249,1658656
0000014507,3,2022,CNB BANK INC.,944627,538096
0000014650,3,2022,HILLS BANK AND TRUST COMPANY,731247,4042495
0000014679,3,2022,INDUSTRIAL BANK,536527,625437
0000014778,3,2022,FIRST BANK & TRUST,294564,2880699
0000014843,3,2022,MIDWESTONE BANK,836843,6023480
0000014969,3,2022,KISH BANK,600419,1224156
0000015091,3,2022,STATE BANK OF CROSS PLAINS,525549,1674085
0000015118,3,2022,GATEWAY FIRST BANK,3851427,1879005
0000015219,3,2022,DUBUQUE BANK & TRUST CO.,642549,2235630
0000015229,3,2022,FIRST BUSINESS BANK,537449,2650449
0000015289,3,2022,GREAT WESTERN BANK,131650,13339325
0000015310,3,2022,CB&S BANK,594433,2411518
0000015359,3,2022,SOUTHERN BANK AND TRUST COMPAN,717924,4415924
0000015565,3,2022,FIRST SOUTHERN BANK,382649,795509
0000015614,3,2022,WEST BANK,139740,3499287
0000015809,3,2022,SECURITY STATE BANK & TRUST,247355,1673145
0000015815,3,2022,CENTRAL BANK & TRUST CO,1007015,3890954
0000015912,3,2022,SAVINGS BANK OF DANBURY,626101,1418593
0000015970,3,2022,ULSTER SAVINGS BANK,301800,1269160
0000015990,3,2022,WATERTOWN SAVINGS BANK,298218,995605
0000015995,3,2022,PCSB BANK,24006,1885763
0000016026,3,2022,RIDGEWOOD SAVINGS BANK,859712,6765343
0000016032,3,2022,RHINEBECK BANK,195111,1280999
0000016068,3,2022,APPLE BANK FOR SAVINGS,249612,16056838
0000016175,3,2022,WEST ALABAMA BANK & TRUST,501132,773500
0000016191,3,2022,STOCKMAN BANK,651859,5816358
0000016450,3,2022,BUSEY BANK,416245,12827680
0000016470,3,2022,JEFFERSON BANK,45560,2750432
0000016820,3,2022,THE BANK OF GLEN BURNIE,628123,442063
0000016835,3,2022,PROSPERITY BANK,664756,37833980
0000016889,3,2022,UNITED COMMUNITY BANK,1017939,20897645
0000016958,3,2022,MINNWEST BANK,302656,2704195
0000016980,3,2022,84-0205240,255659,6574472
0000017077,3,2022,FIRST US BANK,259330,958219
0000017123,3,2022,ARTISANS' BANK,73116,664833
0000017159,3,2022,BANK OF UTAH,933975,2149308
0000017266,3,2022,UMPQUA BANK,143662,30642109
0000017308,3,2022,CENTRAL PACIFIC BANK,701062,7407268
0000017323,3,2022,FIRST STATE COMMUNITY BANK,707354,3828717
0000017393,3,2022,GERMAN AMERICAN BANK,37640,5596059
0000017470,3,2022,FIRST BANK CHICAGO,804338,1921186
0000017514,3,2022,BANTERRA BANK,502849,2573220
0000017658,3,2022,NORWAY SAVINGS BANK,289702,1757254
0000017743,3,2022,SACO & BIDDEFORD SAVINGS INSTI,339607,1156620
0000017748,3,2022,GORHAM SAVINGS BANK,241607,1540223
0000017764,3,2022,CENTREVILLE BANK,876700,1917548
0000017842,3,2022,TEXAS BANK AND TRUST COMPANY,949154,3857221
0000017870,3,2022,CAMBRIDGE SAVINGS BANK,758703,5339773
0000017897,3,2022,KENNEBEC SAVINGS BANK,583905,1447142
0000017943,3,2022,LIBERTY BANK,587800,7401031
0000017964,3,2022,STATE BANK OF SOURTHERN UTAH,656470,2023755
0000017985,3,2022,FIRST HAWAIIAN BANK,980661,24992103
0000018059,3,2022,THE BANK OF COMMERCE,324863,1847089
0000018190,3,2022,UNION SAVINGS BANK,443205,3088187
0000018198,3,2022,ION BANK,407506,1738910
0000018199,3,2022,NEWTOWN SAVINGS BANK,507509,1748267
0000018200,3,2022,DIME BANK,311603,1073883
0000018204,3,2022,FIRST COUNTY BANK,958204,1973511
0000018213,3,2022,FAIRFIELD COUNTY BANK,882701,1939644
0000018238,3,2022,CHELSEA GROTON BANK,345309,1591255
0000018258,3,2022,THOMASTON SAVINGS BANK,120609,1595773
0000018266,3,2022,NORTHERN BANK & TRUST CO.,900306,2869907
0000018297,3,2022,SOUTHSIDE BANK,361167,7254717
0000018355,3,2022,NORTH DALLAS BANK & TRUST CO.,490450,1725598
0000018402,3,2022,BLACKHAWK BANK & TRUST,890742,1801002
0000018408,3,2022,BANGOR SAVINGS BANK,419406,6909051
0000018429,3,2022,MORTON COMMUNITY BANK,825146,4880056
0000018467,3,2022,SALISBURY BANK & TRUST COMPANY,821906,1528798
0000018503,3,2022,CATHAY BANK,595869,20872611
0000018618,3,2022,MANUFACTURERS BANK,930965,4216203
0000018983,3,2022,RIVER CITY BANK,253468,3656715
0000019008,3,2022,PARKWAY BANK & TRUST COMPANY,1001639,2880119
0000019222,3,2022,FREMONT BANK,739560,5520747
0000019333,3,2022,REPUBLIC BANK OF CHICAGO,671334,2526113
0000019416,3,2022,CTBC BANK,996260,4329500
0000019459,3,2022,UNITED COMMUNITY BANK,439338,3479391
0000019531,3,2022,MACHIAS SAVINGS BANK,137205,2365991
0000019573,3,2022,LAKESIDE BANK,201834,2340589
0000019581,3,2022,BELL BANK,929352,9729918
0000019629,3,2022,INTERNATIONAL BANK OF COMMERCE,1001152,9291812
0000019690,3,2022,NORTHEAST BANK,468806,1459955
0000019772,3,2022,INCREDIBLEBANK,163549,1758190
0000019899,3,2022,KS STATEBANK,160959,2380483
0000019953,3,2022,LAKELAND BANK,687009,8195337
0000019977,3,2022,ISRAEL DISCOUNT BANK OF NY,320119,12951745
0000020164,3,2022,SUNWEST BANK,140362,2170180
0000020231,3,2022,PINNACLE BANK,867650,2093549
0000020310,3,2022,ROCKY MOUNTAIN BANK,663058,713930
0000020369,3,2022,HEARTLAND BANK AND TRUST COMPA,426534,4311088
0000020504,3,2022,AMERIS BANK,764030,23754594
0000020624,3,2022,BYLINE BANK,129732,6685442
0000020741,3,2022,PIONEER BANK,237619,1842464
0000020884,3,2022,BANK OF GUAM,711472,2766776
0000021031,3,2022,THE BANK OF TAMPA,273336,3234599
0000021265,3,2022,BRADESCO BAC FLORIDA BANK,725732,2631291
0000021573,3,2022,BANK OF TENNESSEE,340135,1784992
0000021716,3,2022,CITIZENS BUSINESS BANK,933966,15883119
0000021943,3,2022,TRI COUNTIES BANK,100562,8608715
0000021956,3,2022,MONTECITO BANK AND TRUST,514066,2351262
0000022134,3,2022,CACHE VALLEY BANK,995076,3083491
0000022257,3,2022,COLONY BANK,491934,2687322
0000022444,3,2022,INLAND BANK AND TRUST,189745,1281203
0000022559,3,2022,BRAVERA BANK,971959,2253278
0000022597,3,2022,BANK OF THE SIERRA,662369,3371577
0000023030,3,2022,CENTRAL VALLEY COMMUNITY BANK,703767,2449987
0000023091,3,2022,ALPINE BANK,260055,6214399
0000023287,3,2022,CAPE COD FIVE CENTS SAVINGS BA,664206,4615911
0000023293,3,2022,FLORENCE BANK,279105,1925745
0000023296,3,2022,SALEM FIVE CENTS SAVINGS BANK,618807,5878462
0000023498,3,2022,"TBK BANK, SSB",766164,5942945
0000023620,3,2022,DEDHAM INSTITUTION FOR SAVINGS,193809,1873719
0000023621,3,2022,BERKSHIRE BANK,473501,11548730
0000023622,3,2022,BRISTOL COUNTY SAVINGS BANK,13103,2993290
0000023623,3,2022,WASHINGTON TC OF WESTERLY,816603,5850018
0000023627,3,2022,REPUBLIC BANK & TRUST,316840,6088408
0000023992,3,2022,COUNTRY BANK FOR SAVINGS,689209,1703294
0000024045,3,2022,PACIFIC WESTERN BANK,494261,40359058
0000024156,3,2022,OCEAN BANK,663834,5325419
0000024170,3,2022,HANMI BANK,657365,6855957
0000024516,3,2022,INTERAUDI BANK,538802,2395534
0000024920,3,2022,WOORI AMERICA BANK,384018,2969506
0000024922,3,2022,GRAND VALLEY BANK,178851,582595
0000025093,3,2022,HABIB AMERICAN BANK,245016,1942111
0000025103,3,2022,CITY BANK,575254,3899486
0000025679,3,2022,IBC BROWNSVILLE,230759,3780081
0000025795,3,2022,PEOPLES BANK & TRUST,109136,439255
0000026336,3,2022,THE VILLAGE BANK,173575,1680657
0000026484,3,2022,NORTH SHORE BANK A CO-OPERATIV,161273,1641035
0000026610,3,2022,BANK OF HOPE,671464,17883792
0000026647,3,2022,FIRSTRUST SAVINGS BANK,932978,5178645
0000026856,3,2022,FALCON INTERNATIONAL BANK,564557,1844758
0000026962,3,2022,WILSON BANK & TRUST,159636,3975826
0000027235,3,2022,STAR FINANCIAL BANK,547840,3092880
0000027237,3,2022,ENTERPRISE BANK & TRUST,1190476,13498982
0000027332,3,2022,REPUBLIC FIRST BANK,1216321,5616268
0000027408,3,2022,ENTERPRISE BANK AND TRUST COMP,1356768,4447819
0000027476,3,2022,BANCFIRST,1386251,8265835
0000027499,3,2022,COMENITY BANK,1391778,9793432
0000028088,3,2022,WASHINGTON FEDERAL,656377,19973048
0000028116,3,2022,YAKIMA FEDERAL SAVINGS & LOAN,809771,2034787
0000028178,3,2022,NORTHWEST BANK,1002878,14606175
0000028262,3,2022,ESSA BANK & TRUST,952677,1865581
0000028405,3,2022,FIRST FED BANK,403179,1917431
0000028453,3,2022,TIMBERLAND BANK,294779,1828416
0000028489,3,2022,BANNER BANK,352772,16798536
0000028513,3,2022,WATERSTONE BANK SSB,310978,2209533
0000028533,3,2022,FIRST BANK RICHMOND,419675,1264471
0000028679,3,2022,NORTH SHORE BANK,376273,2587926
0000028765,3,2022,KEARNY BANK,633378,7183862
0000028788,3,2022,STURDY SAVINGS BANK,391977,1279515
0000028892,3,2022,INVESTORS BANK,35570,27781823
0000029012,3,2022,HERITAGE BANK,881478,7429804
0000029058,3,2022,FIRST FINANCIAL NORTHWEST BANK,768074,1426468
0000029209,3,2022,NEXBANK,652874,10822403
0000029520,3,2022,WASHINGTON FINANCIAL BANK,282075,1576440
0000029523,3,2022,PEOPLES BANK,568470,1618578
0000029546,3,2022,GREAT SOUTHERN BANK,572374,5455015
0000029809,3,2022,FIRST SAVINGS BANK OF HEGEWISC,483274,799515
0000029845,3,2022,PREMIER BANK,981275,7423952
0000029875,3,2022,NVE BANK,1012671,715808
0000029922,3,2022,RIVERVIEW BANK,921178,1682237
0000030039,3,2022,HAVEN SAVINGS BANK,918477,1018278
0000030052,3,2022,BLUE FOUNDRY BANK,797775,1914512
0000030076,3,2022,"SPENCER SAVINGS BANK, SLA",845573,3995394
0000030387,3,2022,FIRSTBANK PUERTO RICO,510871,20778081
0000030401,3,2022,PENN COMMUNITY BANK,328777,2705521
0000030470,3,2022,MANASQUAN BANK,459671,2660419
0000030704,3,2022,MAGYAR BANK,548771,780641
0000030788,3,2022,GLACIER BANK,2634191,25919785
0000030846,3,2022,HERITAGE SOUTHEAST BANK,628178,1653350
0000030903,3,2022,COMMUNITY BANK OF THE CHESAPEA,697978,2325841
0000031461,3,2022,HARLEYSVILLE BANK,139478,910462
0000031469,3,2022,ORIENTAL GROUP,245276,9805742
0000032178,3,2022,LUTHER BURBANK SAVINGS,497570,7177008
0000032296,3,2022,UNION SAVINGS BANK,911973,3463554
0000032489,3,2022,HOMESTREET BANK,258771,7158676
0000032574,3,2022,BEAL BANK,1176881,2099796
0000032647,3,2022,NORTHWEST BANK,1387605,2278779
0000032773,3,2022,EASTERN BANK,128904,23490236
0000032779,3,2022,BANK OF MARIN,1436204,4313965
0000032974,3,2022,GULF COAST BANK AND TRUST,1458608,2823154
0000033005,3,2022,FCB BANKS,1459717,2026686
0000033188,3,2022,SHINHAN BANK AMERICA,1494914,1919589
0000033216,3,2022,NORTHRIM BANK,1718188,2710167
0000033306,3,2022,CIBC BANK USA,1842065,48488487
0000033440,3,2022,CITIZENS FIRST BANK,1867983,3978260
0000033503,3,2022,UNITY BANK,1890525,2022383
0000033539,3,2022,PREFERRED BANK,1918344,6047211
0000033648,3,2022,BANK OF INDIA NEW YORK BRANCH,727709,4523075
0000033664,3,2022,STATE BANK OF INDIA CHICAGO,217237,2611419
0000033682,3,2022,STATE BANK OF INDIA NEW YORK,95716,15526826
0000033686,3,2022,BANK HAPOALIM,790105,9305233
0000033758,3,2022,STARION BANK,2009605,1755068
0000033826,3,2022,COLUMBIA STATE BANK,2078290,20934572
0000034047,3,2022,FIRST COMMUNITY BANK,2328137,1583958
0000034102,3,2022,SUMMIT COMMUNITY BANK,2372774,3555648
0000034120,3,2022,BANK OF ANN ARBOR,2390929,3348573
0000034294,3,2022,CFG BANK,2471239,2634154
0000034351,3,2022,USAA SAVINGS BANK,2502656,2151681
0000034383,3,2022,TEXAS CAPITAL BANK,2618780,34726171
0000034404,3,2022,WEBBANK,2576134,1460454
0000034519,3,2022,MERRICK BANK,2615190,4735936
0000034533,3,2022,FIRST COMMUNITY BANK,2596646,2049696
0000034598,3,2022,MERCANTILE BANK OF MICHIGAN,2608754,5238290
0000034603,3,2022,MVB BANK INC.,2757205,2789075
0000034607,3,2022,FIRST INTERNET BANK,2758613,4206869
0000034618,3,2022,MACATAWA BANK,2634351,2928502
0000034697,3,2022,WEX BANK,2700984,4090381
0000034726,3,2022,NEW MEXICO BANK & TRUST,2649122,2623597
0000034788,3,2022,AMERICAN BUSINESS BANK,2734729,3912276
0000034888,3,2022,PARKE BANK,2764212,2136044
0000034953,3,2022,NORTHPOINTE BANK,2737980,4726840
0000034980,3,2022,RED RIVER BANK,2743244,3224522
0000035095,3,2022,TOWNEBANK,2797724,16361399
0000035141,3,2022,BMW BANK OF NORTH AMERICA,2850722,11696297
0000035295,3,2022,SOUTHERN FIRST BANK,2849801,2925939
0000035361,3,2022,FIVE STAR BANK,2867337,2557072
0000035456,3,2022,1ST COLONIAL COMMUNITY BANK,2920773,682068
0000035541,3,2022,BCB COMMUNITY BANK,2954059,2966215
0000035583,3,2022,PINNACLE FINANCIAL PARTNERS,2925666,38275134
0000057053,3,2022,SIGNATURE BANK,2942690,118445427
0000057056,3,2022,CELTIC BANK CORPORATION,2998576,1929681
0000057203,3,2022,BARCLAYS BANK DELAWARE,2980209,29416000
0000057228,3,2022,EMBASSY BANK FOR THE LEHIGH VA,3068579,1633617
0000057348,3,2022,SOUTHEAST BANK,3110197,2204883
0000057368,3,2022,BANKWELL BANK,3109043,2452445
0000057369,3,2022,US CENTURY BANK,3146150,1853939
0000057408,3,2022,OPTUM BANK,3202702,14893589
0000057417,3,2022,COMMERCIAL BANK OF CALIFORNIA,3189063,2028541
0000057463,3,2022,PCB BANK,3212402,2149703
0000057497,3,2022,PATHFINDER BANK,729310,1281614
0000057510,3,2022,AVIDBANK,3214059,2159605
0000057542,3,2022,TOYOTA FINANCIAL SAVINGS BANK,3287660,4410685
0000057565,3,2022,UBS BANK USA,3212149,121064212
0000057570,3,2022,COMENITY CAPITAL BANK,3224580,10522820
0000057591,3,2022,SANTA CRUZ COUNTY BANK,3235410,1701250
0000057607,3,2022,FIRST WESTERN TRUST,3158546,2522046
0000057614,3,2022,FORBRIGHT BANK,3187630,4678422
0000057633,3,2022,1ST SECURITY BANK OF WASHINGTO,1018927,2286020
0000057777,3,2022,MERIDIAN BANK,3271799,1713318
0000057815,3,2022,BANESCO USA,3402913,2133232
0000057833,3,2022,BEAL BANK USA,3284397,5386455
0000057903,3,2022,POPPY BANK,3232204,4058335
0000057919,3,2022,CONNECTONE BANK,3317932,8128599
0000057944,3,2022,OPEN BANK,3357219,1726548
0000057993,3,2022,SERVISFIRST BANK,3348888,15447515
0000057997,3,2022,BRYANT BANK,3356191,2632604
0000058057,3,2022,TRADITION CAPITAL BANK,3344321,1786164
0000058177,3,2022,SALLIE MAE BANK,3394278,29218292
0000058181,3,2022,METRO CITY BANK,3437456,3111820
0000058210,3,2022,BRIDGEWATER BANK,3378773,3473066
0000058228,3,2022,B1BANK,3408728,4729100
0000058255,3,2022,RIVER BANK & TRUST,3437157,2395648
0000058309,3,2022,AMERICAN MOMENTUM BANK,3447576,2777617
0000058410,3,2022,CROSS RIVER,3783313,9157125
0000058457,3,2022,TRISTATE CAPITAL BANK,3475083,12926161
0000058458,3,2022,HTLF BANK,3465226,2696695
0000058481,3,2022,FIRST BANK,3401970,2510298
0000058513,3,2022,THE BANK OF PRINCETON,3595271,1687682
0000058564,3,2022,FLUSHING BANK,959304,8047301
0000058581,3,2022,TEXAS PARTNERS BANK,3548567,2062206
0000058583,3,2022,CALIFORNIA BANK OF COMMERCE,3614958,2020767
0000058596,3,2022,CARTER BANK & TRUST,3476192,4133175
0000058629,3,2022,ALLEGIANCE BANK,3579589,7096226
0000058647,3,2022,FIRST FOUNDATION BANK,3637685,10171711
0000058648,3,2022,CROSSFIRST BANK,3594005,5612772
0000058665,3,2022,LIVE OAK BANKING COMPANY,3650808,8135391
0000058719,3,2022,PROGRESS BANK,3690596,1779568
0000058816,3,2022,ROYAL BUSINESS BANK,3835454,4222510
0000059017,3,2022,FIRST REPUBLIC BANK,4114567,181087209
0000059070,3,2022,HARBORONE BANK,40499,4471982
0000059093,3,2022,IBC OKLAHOMA,5050028,1953409
0000090141,3,2022,BANKPROV,375502,1726307
0000090183,3,2022,MIDDLESEX SAVINGS BANK,888002,6166084
0000090196,3,2022,BAYCOAST BANK,771609,2259576
0000090211,3,2022,HINGHAM INSTITUTION FOR SAVING,673909,3431284
0000090213,3,2022,PEOPLESBANK,613400,3580270
0000090215,3,2022,AVIDIA BANK,619701,2328512
0000090227,3,2022,LOWELL FIVE CENT SAVINGS BANK,923707,1668813
0000090250,3,2022,INSTITUTION FOR SAVINGS,272302,4534739
0000090290,3,2022,UNIBANK FOR SAVINGS,709602,2378833
0000090297,3,2022,WEBSTER FIVE CENTS SAVINGS BAN,765505,1068257
